time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
1.25,1.25,0.14077638232657974,0.9318420127485159,0.12653319219323847,0.9999508060384708,0.0015422483436554018,0.563896021096195,0.9123920093921813,0.7799347933882366,0.4512732043558079,0.14077400322357053,0.0003500669942621472,0.002144685657610096,0.5638960210961951,0.9123920093921822,0.7773813066865475,0.45052362966919596,0.14077638232657974,0.00035070066186912094,0.002148701226156357
1.375,1.375,0.175852029504926,0.9243974975612687,0.13339350236451233,0.9998897393832713,0.002268894058295791,0.581466808994548,0.9154356387977362,0.7813407626930009,0.49830875709697664,0.17593833022028665,0.0005244679922131538,0.0031586919435801727,0.5814668089945478,0.9154356387977362,0.7795344276882172,0.49746161928042465,0.175852029504926,0.0005250542245162079,0.003162410421889389
1.5,1.5,0.21309931244554997,0.9171301625975093,0.14051913639839916,0.9997766145238823,0.003184902189844709,0.5960335037916544,0.9177858957043222,0.7818781896328175,0.5403305304452156,0.21327180986099004,0.0007469517668363337,0.004437472840971456,0.5960335037916544,0.9177858957043223,0.7808405278262658,0.5394677191104348,0.21309931244554997,0.0007473877647149402,0.0044403009218858345
1.625,1.625,0.2518875393258679,0.9100245884619144,0.1478605107432594,0.999583061867914,0.0043025678926956416,0.6081097179341026,0.9196278680567699,0.7820076001928563,0.5776960609689288,0.2521360415915626,0.0010209810499431328,0.0059982123701486385,0.6081097179341028,0.9196278680567708,0.7817249716118055,0.5768835625110179,0.2518875393258679,0.0010211660516311818,0.00599957961354137
1.75,1.75,0.2915983188192819,0.9030441926370192,0.155385283022512,0.9992728293848251,0.005630164825199581,0.6181212510955744,0.921087775498777,0.7819369961338724,0.6107809230550787,0.2919072286736439,0.0013489502096423586,0.007852426072731575,0.6181212510955741,0.9210877754987777,0.7823791925651457,0.6100687190137611,0.2915983188192819,0.0013487955525852053,0.007851839038181919
1.875,1.875,0.3316427445833159,0.8961420180231364,0.16306255940184441,0.9988019811924983,0.007172096176181016,0.6264211036040628,0.9222549789488902,0.7817603008306421,0.6399600283995327,0.3319932908572927,0.0017322216095264477,0.010006175323590485,0.6264211036040628,0.9222549789488909,0.7828910782160384,0.6393835943687275,0.3316427445833159,0.001731658004689907,0.010003255607795244
2.0,2.0,0.3714759170019916,0.8892674973335694,0.17085744895978366,0.9981196716524283,0.008929173824126528,0.6333019230102024,0.9231945789305777,0.7815181707014192,0.6655984748727822,0.371848125505469,0.0021711970449862423,0.012460464591798899,0.6333019230102025,0.9231945789305793,0.7833009439265007,0.6651809716356861,0.3714759170019916,0.0021701789344111735,0.012454970588391229
2.125,2.125,0.41060822592584256,0.8823709644209878,0.17873062668812478,0.9971694449978331,0.010898989638099581,0.6390063226548329,0.9239550934830153,0.7812253736796874,0.6880462593586973,0.4109825295202948,0.002665413635933096,0.015211766035392935,0.6390063226548333,0.923955093483014,0.7836258942558683,0.6878008967664052,0.41060822592584256,0.0026639208822179243,0.015203600106425182
2.25,2.25,0.448613314330896,0.8754066869288027,0.18664009531013068,0.9958909662771686,0.013076345614709856,0.6437354360619697,0.9245733553467622,0.7808836845258267,0.7076347714910567,0.44897176795971705,0.003213655157102089,0.018252623031510845,0.6437354360619698,0.9245733553467598,0.7838708000849787,0.7075670529786181,0.448613314330896,0.0032116925229514377,0.018241826788971672
2.375,2.375,0.4851328824267904,0.8683347743468355,0.19454365508473703,0.9942220585321628,0.015453714108990647,0.6476560087796633,0.9250777519502474,0.7804883630729824,0.7246743548251484,0.48545999357190317,0.0038140713718109384,0.021572292646127394,0.6476560087796635,0.925077751950245,0.7840335728617903,0.7247840505293451,0.4851328824267904,0.0038116663320524177,0.021559033407781838
2.5,2.5,0.5198785969541436,0.8611221699374223,0.20240128170743935,0.9921009038859901,0.01802170450619207,0.650906277722575,0.9254904358248107,0.7800316523003236,0.7394527014877088,0.5201618094860382,0.004464299374435274,0.025157395125199915,0.6509062777225751,0.9254904358248127,0.7841079619225803,0.7397354866109799,0.5198785969541436,0.004461498802935115,0.025141946544429045
2.625,2.625,0.5526314187185748,0.853742905970499,0.2101770052951454,0.9894682620776599,0.0207695175140766,0.6536008453181662,0.9258288728296801,0.7795047779565475,0.7522339846592054,0.5528613029640687,0.005161582190713264,0.02899254553916537,0.6536008453181664,0.9258288728296775,0.7840852304831701,0.7526827355719874,0.5526314187185748,0.005158448413458523,0.028975265086733763
